listing id,address,latitude,longitude,price,bedrooms,bathrooms,size,availability date,housing type,laundry,parking,cats are OK - purrr,dogs are OK - wooof,furnished,no smoking,wheelchair accessible,EV charging,link,read date,last scrape date
7032213157,6306 Hawk Creek Dr near Panama Lane,35.296672,-119.075133,$1500,4,2,1867,2019-12-04,house,w/d in unit,attached garage,,,,,,,https://bakersfield.craigslist.org/apa/d/bakersfield-6306-hawk-creek-drive-42/7032213157.html,2019-12-27 14:28:14.852219,2019-12-27 15:00:15.978485
7032218517,Bakersfield,35.379456,-118.989083,$795,2,1,,2019-12-04,apartment,laundry on site,,,,,,,,https://bakersfield.craigslist.org/apa/d/bakersfield-1010-beale-ave-new-years/7032218517.html,2019-12-27 14:28:18.053204,2019-12-27 15:00:15.978485
7032220711,804 33rd Street near Q street,35.389235,-119.011215,$775,2,1,,2019-12-04,apartment,w/d hookups,,,,,,,,https://bakersfield.craigslist.org/apa/d/bakersfield-rd-street-new-years-special/7032220711.html,2019-12-27 14:28:21.825186,2019-12-27 15:00:15.978485
7041936612,10601 Sunset Canyon Drive near White lane,35.366461,-119.038781,$1485,3,2,1560,,house,w/d hookups,attached garage,,,,,,,https://bakersfield.craigslist.org/apa/d/bakersfield-sunset-canyon-drive/7041936612.html,2019-12-27 14:28:26.561542,2019-12-27 15:00:15.978485
7045279081,Southwest-Stockdale,35.338400,-119.062700,$1150,3,2,,2020-01-13,apartment,w/d hookups,attached garage,,,,True,,,https://bakersfield.craigslist.org/apa/d/bakersfield-bedroom-townhome-coming-soon/7045279081.html,2019-12-27 14:28:30.636893,2019-12-27 15:00:15.978485
7045276186,Georgia St,35.132200,-118.449000,$2500,4,3,2492,2020-02-01,house,w/d in unit,attached garage,,,True,True,,True,https://bakersfield.craigslist.org/apa/d/tehachapi-beautiful-family-home-in/7045276186.html,2019-12-27 14:28:36.225827,2019-12-27 15:00:15.978485
7045270015,1604 Terrace Way near S. H St.,35.350329,-119.020125,$850,2,1,,2020-01-01,townhouse,w/d hookups,carport,,,,True,,,https://bakersfield.craigslist.org/apa/d/bakersfield-apartment-for-rent-terrace/7045270015.html,2019-12-27 14:28:39.166706,2019-12-27 15:00:15.978485
7045271379,Southwest-Stockdale/Coffee,35.355736,-119.091385,$1150,3,2,,2020-01-13,townhouse,w/d hookups,attached garage,,,,True,,,https://bakersfield.craigslist.org/apa/d/bakersfield-bedroom-townhome-coming-soon/7045271379.html,2019-12-27 14:28:42.459214,2019-12-27 15:00:15.978485
7032050989,3535 South H St near White Lane/Planz Rd,35.322458,-119.021780,$956,2,1,860,2019-12-27,apartment,laundry on site,carport,,,,True,,,https://bakersfield.craigslist.org/apa/d/bakersfield-open-house-saturday-dec/7032050989.html,2019-12-27 14:28:47.737470,2019-12-27 15:00:15.978485
7045264784,moring dr near foothill rd,35.367354,-118.913918,$2500,8,4,,2020-01-01,house,w/d hookups,off-street parking,,,,True,,,https://bakersfield.craigslist.org/apa/d/bakersfield-8-bed-and-4-bath/7045264784.html,2019-12-27 14:28:51.282093,2019-12-27 15:00:15.978485
7045264248,3300 N. Chester Ave. near Day Ave.,35.435996,-119.021325,$795,2,1,,2020-01-01,apartment,w/d hookups,street parking,,,,True,,,https://bakersfield.craigslist.org/apa/d/bakersfield-oildale-apartment-for-rent/7045264248.html,2019-12-27 14:28:54.346947,2019-12-27 15:00:15.978485
7045263727,4930 GOSFORD RD near DISTRICT,35.310503,-119.091969,$1460,3,2,1136,2019-12-28,apartment,w/d in unit,,,,,,,,https://bakersfield.craigslist.org/apa/d/bakersfield-welcome-home-luxury-3/7045263727.html,2019-12-27 14:28:58.780057,2019-12-27 15:00:15.978485
7045262385,109 Beardsley Ave. near N. Chester Ave.,35.404951,-119.020824,$795,2,1,,2020-02-01,apartment,w/d hookups,street parking,,,,True,,,https://bakersfield.craigslist.org/apa/d/bakersfield-oildale-apartment-for-rent/7045262385.html,2019-12-27 14:29:02.931462,2019-12-27 15:00:15.978485
7045262579,Southwest-Stockdale,35.351116,-119.058426,$1300,3,2,,,apartment,w/d hookups,carport,,,,True,,,https://bakersfield.craigslist.org/apa/d/bakersfield-bedroom-beautiful-condo/7045262579.html,2019-12-27 14:29:07.323064,2019-12-27 15:00:15.978485
7045249401,APPLY TODAY!,35.359494,-119.064531,$1205,3,2,1254,2019-12-27,apartment,w/d hookups,detached garage,,,,,,,https://bakersfield.craigslist.org/apa/d/bakersfield-3-bed-2-bath-washer-dryer/7045249401.html,2019-12-27 14:29:11.749116,2019-12-27 15:00:15.978485
7045258390,4840 PLANZ RD near STINE RD,35.338400,-119.062700,$1050,2,1,,2019-12-27,duplex,w/d hookups,carport,,,,,,,https://bakersfield.craigslist.org/apa/d/bakersfield-spacious-single-level-2/7045258390.html,2019-12-27 14:29:14.683238,2019-12-27 15:00:15.978485
7042709120,5601 MING AVE near NEW STINE,35.337290,-119.063280,$900,1,1,745,2019-12-28,apartment,laundry on site,carport,True,True,,,,,https://bakersfield.craigslist.org/apa/d/bakersfield-cute-and-cozy-one-bedroom/7042709120.html,2019-12-27 14:29:19.168216,2019-12-27 15:00:15.978485
7045256255,4840 PLANZ RD near STINE RD,35.338400,-119.062700,$945,2,1,,2020-01-10,townhouse,laundry on site,carport,,,,,,,https://bakersfield.craigslist.org/apa/d/bakersfield-spacious-2-bedroom-townhouse/7045256255.html,2019-12-27 14:29:24.026656,2019-12-27 15:00:15.978485
7045254592,4930 GOSFORD RD near DISTRICT,35.310380,-119.092054,$1320,2,2,932,2019-12-27,apartment,w/d in unit,,,,,,,,https://bakersfield.craigslist.org/apa/d/bakersfield-beautiful-2-bedroom/7045254592.html,2019-12-27 14:29:28.424403,2019-12-27 15:00:15.978485
7045253401,1000 MCDONALD WAY,35.345690,-119.052987,$795,1,1,,2019-12-30,apartment,laundry on site,carport,True,True,,,,,https://bakersfield.craigslist.org/apa/d/bakersfield-charming-single-level/7045253401.html,2019-12-27 14:29:33.301793,2019-12-27 15:00:15.978485
7045249923,1303 S Street,35.370103,-119.008584,$574,1,1,540,,apartment,laundry on site,carport,,,,,,,https://bakersfield.craigslist.org/apa/d/bakersfield-accepting-waitlist/7045249923.html,2019-12-27 14:29:35.824228,2019-12-27 15:00:15.978485
7045192743,13 Inyo St # 13,35.368573,-119.000886,$375,2,1,790,2019-12-27,house,,,,,,,,,https://bakersfield.craigslist.org/apa/d/bakersfield-cute-2-bedroom-1-bath-2-bed/7045192743.html,2019-12-27 14:29:39.467110,2019-12-27 15:00:15.978485
7045225678,Bakersfield,35.339600,-119.021800,$1500,3,2,1500,2020-01-01,house,w/d in unit,attached garage,True,True,,,,,https://bakersfield.craigslist.org/apa/d/bakersfield-southwest-home-for-rent-no/7045225678.html,2019-12-27 14:29:41.857181,2019-12-27 15:00:15.978485
7045224865,1000 MCDONALD WAY,35.345690,-119.052987,$795,1,1,,2019-12-30,apartment,laundry on site,carport,True,True,,,,,https://bakersfield.craigslist.org/apa/d/bakersfield-home-sweet-apartment-pet/7045224865.html,2019-12-27 14:29:46.243273,2019-12-27 15:00:15.978485
7036104943,5601 MING AVE near NEW STINE,35.337290,-119.063280,$950,2,1,845,2019-12-14,apartment,laundry on site,carport,,True,,,,,https://bakersfield.craigslist.org/apa/d/bakersfield-excellent-floorplan-in/7036104943.html,2019-12-27 14:29:49.238606,2019-12-27 15:00:15.978485
7036149802,5601 MING AVE near NEW STINE,35.337464,-119.062679,$950,2,1,845,2019-12-14,apartment,laundry on site,carport,True,True,,,,,https://bakersfield.craigslist.org/apa/d/bakersfield-dont-miss-out-on-this/7036149802.html,2019-12-27 14:29:54.361414,2019-12-27 15:00:15.978485
7042706500,5601 MING AVE near NEW STINE,35.337290,-119.063280,$950,2,1,845,2019-12-24,apartment,laundry on site,carport,True,True,,,,,https://bakersfield.craigslist.org/apa/d/bakersfield-large-2-bedroom-in/7042706500.html,2019-12-27 14:29:56.653120,2019-12-27 15:00:15.978485
7042707913,5601 MING AVE near NEW STINE,35.337290,-119.063280,$900,1,1,745,2020-01-25,apartment,laundry on site,,,,,,,,https://bakersfield.craigslist.org/apa/d/bakersfield-large-1-bedroom-in-charming/7042707913.html,2019-12-27 14:30:00.244664,2019-12-27 15:00:15.978485
7043986331,5601 MING AVE near NEW STINE,35.337290,-119.063280,$900,1,1,745,2019-12-28,apartment,laundry on site,carport,,,,,,,https://bakersfield.craigslist.org/apa/d/bakersfield-come-home-for-the-holidays/7043986331.html,2019-12-27 14:30:04.557295,2019-12-27 15:00:15.978485
7040828295,!!!TOURS AVAILABLE NOW!!,35.749678,-119.256055,$1600,2,2,1036,2019-12-21,apartment,w/d in unit,,True,True,,,,,https://bakersfield.craigslist.org/apa/d/delano-holiday-special-call-for-details/7040828295.html,2019-12-27 14:30:07.259076,2019-12-27 15:00:15.978485
7034057137,775 S.BELMONT ST near WOOLLOMES AVE,35.748010,-119.250562,$1600,2,2,1036,2019-12-20,apartment,w/d in unit,,True,True,,,,,https://bakersfield.craigslist.org/apa/d/delano-just-in-time-for-the-holiday/7034057137.html,2019-12-27 14:30:12.274648,2019-12-27 15:00:15.978485
7029606403,COME SCHEDULE YOUR TOUR TODAY!!,35.747306,-119.250541,$1400,2,2,949,2019-12-28,apartment,w/d in unit,,True,True,,,,,https://bakersfield.craigslist.org/apa/d/delano-gated-community-private-pet-park/7029606403.html,2019-12-27 14:30:16.633858,2019-12-27 15:00:15.978485
7045222296,Wible Rd near Wilson Rd,35.332213,-119.038956,$950,1,1,1000,2019-12-27,apartment,w/d hookups,off-street parking,,,,True,,,https://bakersfield.craigslist.org/apa/d/bakersfield-holiday-special-move-in/7045222296.html,2019-12-27 14:30:18.969661,2019-12-27 15:00:15.978485
7045220485,Bakersfield,35.339600,-119.021800,$1500,3,2,1500,2020-01-01,house,w/d in unit,attached garage,True,True,,,,,https://bakersfield.craigslist.org/apa/d/bakersfield-southwest-home-for-rent-no/7045220485.html,2019-12-27 14:30:24.090440,2019-12-27 15:00:15.978485
7043712201,4100 McCray St ste C,35.441839,-119.029825,$975,2,1,849,2019-12-27,apartment,laundry in bldg,carport,True,True,,,,,https://bakersfield.craigslist.org/apa/d/bakersfield-2x1-townhome-available-now/7043712201.html,2019-12-27 14:30:29.338276,2019-12-27 15:00:15.978485
7041948830,4100 McCray St ste C,35.441839,-119.029825,$975,2,1,849,2019-12-31,apartment,laundry in bldg,carport,True,True,,,,,https://bakersfield.craigslist.org/apa/d/bakersfield-2x1-upstairs-with-deck/7041948830.html,2019-12-27 14:30:35.377802,2019-12-27 15:00:15.978485
7041925847,4100 McCray St ste C,35.441839,-119.029825,$1025,2,1,948,2019-12-27,apartment,laundry in bldg,carport,True,True,,,,,https://bakersfield.craigslist.org/apa/d/bakersfield-2x1-th-patio-youll-love-it/7041925847.html,2019-12-27 14:30:40.051651,2019-12-27 15:00:15.978485
7041932676,4100 McCray St ste C,35.441839,-119.029825,$995,2,1,921,2019-12-27,apartment,laundry in bldg,carport,True,True,,,,,https://bakersfield.craigslist.org/apa/d/bakersfield-2x1-townhome-available-now/7041932676.html,2019-12-27 14:30:43.590286,2019-12-27 15:00:15.978485
7041608997,4100 McCray St ste C,35.441839,-119.029825,$975,2,1,849,2019-12-31,apartment,laundry in bldg,carport,True,True,,,,,https://bakersfield.craigslist.org/apa/d/bakersfield-2x1-upstairs-with-deck/7041608997.html,2019-12-27 14:30:48.373784,2019-12-27 15:00:15.978485
7045215122,Bakersfield,35.339600,-119.021800,$1500,3,2,1500,2020-01-01,house,w/d in unit,attached garage,True,True,True,,,,https://bakersfield.craigslist.org/apa/d/bakersfield-southwest-home-for-rent-no/7045215122.html,2019-12-27 14:30:51.273343,2019-12-27 15:00:15.978485
7044000060,4100 McCray St ste C,35.441839,-119.029825,$1025,2,1,948,2019-12-27,apartment,laundry in bldg,carport,True,True,,,,,https://bakersfield.craigslist.org/apa/d/bakersfield-2x1-th-patio-youll-love-it/7044000060.html,2019-12-27 14:30:55.099959,2019-12-27 15:00:15.978485
7044002770,4100 McCray St ste C,35.441839,-119.029825,$995,2,1,921,2019-12-27,apartment,laundry in bldg,carport,True,True,,,,,https://bakersfield.craigslist.org/apa/d/bakersfield-2x1-townhome-available-now/7044002770.html,2019-12-27 14:30:59.231789,2019-12-27 15:00:15.978485
7044005729,4100 McCray St ste C,35.441839,-119.029825,$975,2,2,849,2019-12-27,apartment,laundry in bldg,carport,True,True,,,,,https://bakersfield.craigslist.org/apa/d/bakersfield-2x1-upstairs-with-deck/7044005729.html,2019-12-27 14:31:04.133189,2019-12-27 15:00:15.978485
7044021808,4100 McCray St ste C,35.441839,-119.029825,$1025,2,1,948,2019-12-27,apartment,laundry in bldg,carport,True,True,,,,,https://bakersfield.craigslist.org/apa/d/bakersfield-2x1-th-patio-youll-love-it/7044021808.html,2019-12-27 14:31:08.915537,2019-12-27 15:00:15.978485
7045213264,401 Oasis Drive near FRENCH,35.627931,-117.663703,$810,3,1,992,,apartment,w/d hookups,detached garage,True,True,,,,,https://bakersfield.craigslist.org/apa/d/ridgecrest-3bd1bt-have-your-family-come/7045213264.html,2019-12-27 14:31:12.280207,2019-12-27 15:00:15.978485
7044029065,4100 McCray St ste C,35.441839,-119.029825,$995,2,1,921,2019-12-27,apartment,laundry in bldg,carport,True,True,,,,,https://bakersfield.craigslist.org/apa/d/bakersfield-2x1-townhome-available-now/7044029065.html,2019-12-27 14:31:14.931552,2019-12-27 15:00:15.978485
7044032470,4100 McCray St ste C,35.441839,-119.029825,$975,2,1,948,2019-12-31,apartment,laundry in bldg,carport,True,True,,,,,https://bakersfield.craigslist.org/apa/d/bakersfield-2x1-upstairs-with-deck/7044032470.html,2019-12-27 14:31:21.963753,2019-12-27 15:00:15.978485
7045192878,13 Inyo St # 13,35.368573,-119.000886,$375,2,1,790,2019-12-27,house,,,,,,,,,https://bakersfield.craigslist.org/apa/d/bakersfield-cute-2-bedroom-1-bath-2-bed/7045192878.html,2019-12-27 14:31:28.422993,2019-12-27 15:00:15.978485
7045210333,1000 MCDONALD WAY,35.345690,-119.052987,$795,1,1,,2019-12-30,apartment,laundry on site,carport,True,True,,,,,https://bakersfield.craigslist.org/apa/d/bakersfield-ring-in-the-new-year-in-our/7045210333.html,2019-12-27 14:31:33.406997,2019-12-27 15:00:15.978485
7039392415,BAKERSFIELD,35.248476,-118.936316,$0,,,,,apartment,,,,,,,,,https://bakersfield.craigslist.org/apa/d/lamont-home-window-repairssame-day/7039392415.html,2019-12-27 14:31:38.747340,2019-12-27 15:00:15.978485
7045204930,1760 Cheatham Avenue,35.343140,-118.983747,$611,2,1,,,apartment,,,,,,,,,https://bakersfield.craigslist.org/apa/d/bakersfield-visit-your-new-home-minutes/7045204930.html,2019-12-27 14:31:43.696625,2019-12-27 15:00:15.978485
7043444312,1400 W 3rd St,39.721886,-121.851117,$905,1,1,,,apartment,laundry on site,off-street parking,,,True,,,,https://chico.craigslist.org/apa/d/chico-study-lounges-starbucks-cafe-bus/7043444312.html,2019-12-27 14:32:01.407981,2019-12-27 15:00:15.978485
7045417178,235 IVY ST.,39.726317,-121.845460,$2175,3,2,,,house,w/d in unit,off-street parking,,,,True,,,https://chico.craigslist.org/apa/d/3-bed-2-bath-house-1-2-block-from/7045417178.html,2019-12-27 14:32:07.119155,2019-12-27 15:00:15.978485
7045408888,1445 W Third St.,39.721897,-121.851099,$712,2,1,,,apartment,laundry on site,off-street parking,,,,,,,https://chico.craigslist.org/apa/d/chico-plank-flooring-privacy-locks/7045408888.html,2019-12-27 14:32:11.163046,2019-12-27 15:00:15.978485
7045416740,235 Ivy St.,39.726362,-121.845646,$1350,2,1,,,house,w/d in unit,off-street parking,,,,True,,,https://chico.craigslist.org/apa/d/chico-2-bed-1-bath-house-1-2-block-from/7045416740.html,2019-12-27 14:32:16.130691,2019-12-27 15:00:15.978485
7045416444,235  Ivy St.,39.726362,-121.845646,$1000,1,1,570,,house,w/d in unit,carport,,,,True,,,https://chico.craigslist.org/apa/d/chico-1-bedroom-house-next-to-college/7045416444.html,2019-12-27 14:32:19.572140,2019-12-27 15:00:15.978485
7045369298,Nopel Road near Highway 32,39.882100,-121.672800,$2400,3,3,2844,2020-02-01,house,w/d hookups,carport,,,,True,,,https://chico.craigslist.org/apa/d/magalia-one-of-kind-spacious-home-in/7045369298.html,2019-12-27 14:32:22.952194,2019-12-27 15:00:15.978485
7033839721,Esplanade near East Ave,39.756746,-121.861330,$1700,3,2,1850,2020-01-01,house,laundry on site,attached garage,,,,,,,https://chico.craigslist.org/apa/d/chico-3-bedroom-house-beautiful-central/7033839721.html,2019-12-27 14:32:27.841390,2019-12-27 15:00:15.978485
7042189281,1400 W 3rd St,39.721886,-121.851117,$775,2,1,,,apartment,laundry on site,off-street parking,,,,,,,https://chico.craigslist.org/apa/d/chico-private-patio-street-parking/7042189281.html,2019-12-27 14:32:32.208015,2019-12-27 15:00:15.978485
7045356111,Chico,39.745800,-121.844400,$2150,3,3,1700,2020-01-01,house,w/d hookups,attached garage,,,,True,,,https://chico.craigslist.org/apa/d/chico-great-home-in-nice-neighborhood/7045356111.html,2019-12-27 14:32:37.457225,2019-12-27 15:00:15.978485
7034274316,720 Rancheria Drive,39.733347,-121.854636,$1000,,,,2019-12-18,apartment,,,,,,True,,,https://chico.craigslist.org/apa/d/chico-walk-to-chico-state-university/7034274316.html,2019-12-27 14:32:41.323026,2019-12-27 15:00:15.978485
7045323150,1409 W Third St.,39.721962,-121.850999,$645,4,2,,,apartment,laundry on site,off-street parking,,,True,,,,https://chico.craigslist.org/apa/d/chico-bus-shuttle-study-rooms/7045323150.html,2019-12-27 14:32:45.350711,2019-12-27 15:00:15.978485
7045336731,650 Hickory St.,39.719220,-121.849558,$1700,4,2,1330,,townhouse,w/d in unit,off-street parking,True,True,,,,,https://chico.craigslist.org/apa/d/chico-hidden-oaks-townhomes-leasing-for/7045336731.html,2019-12-27 14:32:47.630633,2019-12-27 15:00:15.978485
7029076196,1400 W 3rd St,39.721886,-121.851117,$545,2,1,,,apartment,laundry on site,off-street parking,,,,,,,https://chico.craigslist.org/apa/d/chico-convenience-store-private-patio/7029076196.html,2019-12-27 14:32:52.620263,2019-12-27 15:00:15.978485
7033654950,1409 W Third St.,39.721962,-121.850999,$645,4,2,,,apartment,laundry on site,off-street parking,,,,,,,https://chico.craigslist.org/apa/d/chico-basketball-courts-starbucks-cafe/7033654950.html,2019-12-27 14:32:57.460396,2019-12-27 15:00:15.978485
7040891470,12468 La Porte Road,39.543018,-121.148415,$400,,,,2019-12-18,land,laundry on site,off-street parking,True,True,,,True,,https://chico.craigslist.org/apa/d/clipper-mills-rv-5th-wheel-park-has/7040891470.html,2019-12-27 14:33:03.497944,2019-12-27 15:00:15.978485
7045282327,1276 Humboldt Ave,39.732512,-121.821015,$1195,2,1,,2020-01-03,apartment,,off-street parking,,,,True,,,https://chico.craigslist.org/apa/d/chico-2-bed-1-bath-with-private-yard/7045282327.html,2019-12-27 14:33:07.630166,2019-12-27 15:00:15.978485
7045300291,"1134 Bidwell Ave,",39.725645,-121.852452,$1600,4,3,2500,,house,w/d in unit,attached garage,True,True,,,True,True,https://chico.craigslist.org/apa/d/chico-this-beautiful-4-bedroom-3/7045300291.html,2019-12-27 14:33:11.158954,2019-12-27 15:00:15.978485
7038025526,1401 W 3rd. St.,39.721694,-121.851055,$600,3,2,,2020-01-15,apartment,laundry on site,attached garage,,,True,True,,,https://chico.craigslist.org/apa/d/chico-spring-2020-semester-1-bedroom/7038025526.html,2019-12-27 14:33:14.847598,2019-12-27 15:00:15.978485
7045297311,10 Minute Walk to Chico State,39.729482,-121.856185,$1065,2,1,740,,apartment,w/d in unit,off-street parking,True,True,,,,,https://chico.craigslist.org/apa/d/chico-beautiful-1-2-bedroom-apartments/7045297311.html,2019-12-27 14:33:16.675286,2019-12-27 15:00:15.978485
7036019225,Chico,39.803200,-121.867300,$1395,2,2,,,apartment,laundry in bldg,carport,True,True,,True,,,https://chico.craigslist.org/apa/d/chico-available-now-2br-2-bath-1395/7036019225.html,2019-12-27 14:33:21.268774,2019-12-27 15:00:15.978485
7045273530,1400 W 3rd St,39.721886,-121.851117,$905,1,1,,,apartment,laundry on site,off-street parking,,,True,,,,https://chico.craigslist.org/apa/d/chico-starbucks-cafe-bus-shuttle-pool/7045273530.html,2019-12-27 14:33:23.735959,2019-12-27 15:00:15.978485
7045179787,,39.803200,-121.867300,$1400,2,2,991,2019-12-27,apartment,w/d in unit,street parking,True,True,,,,,https://chico.craigslist.org/apa/d/chico-gorgeous-2-bed-2-bath/7045179787.html,2019-12-27 14:33:26.302841,2019-12-27 15:00:15.978485
7042556258,1400 W 3rd St,39.721886,-121.851117,$749,2,1,,,apartment,laundry on site,off-street parking,,,,,,,https://chico.craigslist.org/apa/d/chico-sundeck-disposal-microwave/7042556258.html,2019-12-27 14:33:28.881091,2019-12-27 15:00:15.978485
7038383967,720 Rancheria Drive,39.733347,-121.854636,$1000,2,1,,2019-12-30,apartment,laundry in bldg,,,,,True,,,https://chico.craigslist.org/apa/d/chico-walk-to-chico-state-university/7038383967.html,2019-12-27 14:33:32.133908,2019-12-27 15:00:15.978485
7039545218,Chico,39.718338,-121.839689,$1135,2,1,880,,apartment,laundry on site,off-street parking,,,,True,,,https://chico.craigslist.org/apa/d/chico-2-bed-apt-accepting-applications/7039545218.html,2019-12-27 14:33:37.018435,2019-12-27 15:00:15.978485
7043714630,Canyon Highlands near Highlands,39.524852,-121.530163,$1000,1,1,900,2020-02-01,apartment,,off-street parking,,,True,True,,,https://chico.craigslist.org/apa/d/palermo-beautiful-furnished-apartment/7043714630.html,2019-12-27 14:33:39.623915,2019-12-27 15:00:15.978485
7045150962,chico,39.803200,-121.867300,$2750,,,,,house,,,,,,,,,https://chico.craigslist.org/apa/d/chico-beautiful-house-for-rent/7045150962.html,2019-12-27 14:33:42.200307,2019-12-27 15:00:15.978485
7040115779,1400 W 3rd St,39.721886,-121.851117,$610,2,1,,,apartment,laundry on site,off-street parking,,,,,,,https://chico.craigslist.org/apa/d/chico-modern-finishes-air-conditioner/7040115779.html,2019-12-27 14:33:46.398718,2019-12-27 15:00:15.978485
7043484201,Springfield Dr. near Forest,39.733374,-121.805634,$1150,2,2,948,,apartment,w/d in unit,carport,True,True,,True,,,https://chico.craigslist.org/apa/d/chico-two-bed-2-bath-next-to-kohls/7043484201.html,2019-12-27 14:33:48.188128,2019-12-27 15:00:15.978485
7045216857,Oroville,39.605400,-121.575100,$1600,,,,2020-01-15,house,,,,,,,,,https://chico.craigslist.org/apa/d/oroville-4db-2bath-house-1081-robinson/7045216857.html,2019-12-27 14:33:52.834350,2019-12-27 15:00:15.978485
7035246220,Encina Grande,39.670569,-121.376696,$1050,2,2,1947,,apartment,w/d hookups,off-street parking,,,,,,,https://chico.craigslist.org/apa/d/berry-creek-rustic-charm-2-bed-1-bath/7035246220.html,2019-12-27 14:33:57.539398,2019-12-27 15:00:15.978485
7035252616,11145 Faith Rd.,39.605400,-121.575100,$1600,3,1,1542,,house,w/d hookups,off-street parking,True,True,,,,,https://chico.craigslist.org/apa/d/oroville-forest-setting-3-bed-2-bath/7035252616.html,2019-12-27 14:34:01.622420,2019-12-27 15:00:15.978485
7045150268,chico,39.803200,-121.867300,$2750,,,,,house,,,,,,,,,https://chico.craigslist.org/apa/d/chico-beautiful-house-for-rent/7045150268.html,2019-12-27 14:34:04.465639,2019-12-27 15:00:15.978485
7040750998,1400 W 3rd St,39.721886,-121.851117,$749,2,1,,,apartment,laundry on site,off-street parking,,,,,,,https://chico.craigslist.org/apa/d/chico-gas-range-modern-finishes-stand/7040750998.html,2019-12-27 14:34:07.306058,2019-12-27 15:00:15.978485
7037759821,1400 W 3rd St,39.721886,-121.851117,$775,2,1,,,apartment,laundry on site,off-street parking,,,,,,,https://chico.craigslist.org/apa/d/chico-study-lounge-starbucks-cafe-pool/7037759821.html,2019-12-27 14:34:10.253675,2019-12-27 15:00:15.978485
7045152910,1253 W 5th St,39.720722,-121.849022,$525,,,,,apartment,laundry on site,off-street parking,True,True,,,,,https://chico.craigslist.org/apa/d/chico-timber-creek-apartments-leasing/7045152910.html,2019-12-27 14:34:13.215553,2019-12-27 15:00:15.978485
7045146080,Village at the Timbers,39.729482,-121.856185,$1065,2,1,740,,apartment,w/d in unit,off-street parking,True,True,,,,,https://chico.craigslist.org/apa/d/chico-preleasing-now-for-2020-tour/7045146080.html,2019-12-27 14:34:18.265020,2019-12-27 15:00:15.978485
7036130403,next to creek!,39.729370,-121.849365,$2500,4,3,,2019-12-25,house,laundry in bldg,off-street parking,,,,True,,,https://chico.craigslist.org/apa/d/chico-huge-classic-chico-house-with-1-1/7036130403.html,2019-12-27 14:34:22.894172,2019-12-27 15:00:15.978485
7041886761,woodduck ct near Larkin,39.465518,-121.625965,$1540,2,2,1476,2020-01-01,house,w/d hookups,,,,,True,,,https://chico.craigslist.org/apa/d/palermo-4405-woodduck-ct/7041886761.html,2019-12-27 14:34:25.636740,2019-12-27 15:00:15.978485
7045027924,,39.745800,-121.844400,$0,,,,,apartment,,,,,,,,,https://chico.craigslist.org/apa/d/chico-shopping-friendly/7045027924.html,2019-12-27 14:34:29.773679,2019-12-27 15:00:15.978485
7044974372,Chico,39.745800,-121.844400,$1550,2,2,1197,2019-12-26,house,laundry on site,attached garage,,,,True,,,https://chico.craigslist.org/apa/d/chico-2-bed-2-bath-chico-charmer-in-the/7044974372.html,2019-12-27 14:34:33.569291,2019-12-27 15:00:15.978485
7044935528,570 E 3rd Avenue,39.742956,-121.840120,$945,1,1,,2019-12-27,apartment,w/d in unit,off-street parking,True,True,,,,,https://chico.craigslist.org/apa/d/chico-lease-take-over-available-now-1/7044935528.html,2019-12-27 14:34:38.665389,2019-12-27 15:00:15.978485
7044899402,,39.803200,-121.867300,$1400,2,2,991,2019-12-26,apartment,w/d in unit,street parking,True,True,,,,,https://chico.craigslist.org/apa/d/chico-stunning-2-bed-2-bath/7044899402.html,2019-12-27 14:34:41.383129,2019-12-27 15:00:15.978485
7044906828,1400 W 3rd St,39.721886,-121.851117,$905,1,1,,,apartment,laundry on site,off-street parking,,,,,,,https://chico.craigslist.org/apa/d/chico-public-transportation-starbucks/7044906828.html,2019-12-27 14:34:43.371780,2019-12-27 15:00:15.978485
7044915058,Chico,39.803200,-121.867300,$60,1,1,,,apartment,no laundry on site,,,,True,True,,,https://chico.craigslist.org/apa/d/chico-travel-trailer-great-private/7044915058.html,2019-12-27 14:34:47.962946,2019-12-27 15:00:15.978485
7044913292,12th street,39.722400,-121.811300,$1055,2,1,880,2019-12-27,apartment,laundry on site,off-street parking,,,,True,,,https://chico.craigslist.org/apa/d/chico-pinetree-apartments-2bed-1-1-4bath/7044913292.html,2019-12-27 14:34:50.613303,2019-12-27 15:00:15.978485
7031586142,1253 W 5th St,39.721048,-121.848756,$525,1,,260,2019-12-18,apartment,laundry on site,off-street parking,True,True,,,,,https://chico.craigslist.org/apa/d/chico-just-few-rooms-left-for-spring/7031586142.html,2019-12-27 14:34:54.554201,2019-12-27 15:00:15.978485
7043727137,1400 W 3rd St,39.721886,-121.851117,$775,2,1,,,apartment,laundry on site,off-street parking,,,True,,,,https://chico.craigslist.org/apa/d/chico-starbucks-cafe-bus-shuttle-game/7043727137.html,2019-12-27 14:34:58.609346,2019-12-27 15:00:15.978485
7044890212,Chico,39.803200,-121.867300,$350,3,1,,2020-01-03,manufactured,w/d hookups,off-street parking,True,True,,,,,https://chico.craigslist.org/apa/d/chico-minor-help-in-exchange-for-cheap/7044890212.html,2019-12-27 14:35:05.298195,2019-12-27 15:00:15.978485
